lex_1,lemma,dice
в,ударить,7.394135816553933
в,странный,7.3934368968855475
в,столь,7.393139801259963
в,поместить,7.392246407536044
в,герой,7.391905817914303
в,записка,7.391495035191438
в,должность,7.390260530711651
в,лавка,7.390218702479697
в,элемент,7.39014771293174
в,желание,7.387338999080188
в,хотеться,7.386670793252266
в,поэт,7.385229390496284
в,художник,7.385193661667158
в,стихи,7.384851169827913
в,защита,7.384584243720999
в,реальный,7.384481866460088
в,хозяин,7.384477796769501
в,желать,7.383269111052744
в,зимний,7.3832148859710145
в,домой,7.378635976719359
в,крым,7.377419734687813
в,пустить,7.376943606357447
в,содержаться,7.375138594024698
в,туман,7.374333963206698
в,сапог,7.3736781667929066
в,начальник,7.372682686869494
в,этаж,7.371853826436346
в,понятие,7.371750367954679
в,светлый,7.371330610953046
в,выборы,7.370258784327504
в,немец,7.3700413388768835
в,включить,7.369076000616102
в,ожидать,7.368691503842652
в,николай,7.36445260303646
в,знание,7.362670467155523
в,знак,7.36157506612417
в,привезти,7.3610969492445095
в,мнение,7.3599361658333535
в,уровень,7.359794921658527
в,практика,7.359073539839484
в,мгновение,7.35694657834719
в,линия,7.3568794340328045
в,молодость,7.356670661740859
в,постоянный,7.356382515396588
в,потребность,7.3562307771638435
в,структура,7.355351559976134
в,возникать,7.354813775122151
в,долг,7.354193631973077
в,выход,7.352590639050097
в,представитель,7.352470143768633
в,столько,7.352469400776344
в,главное,7.351711101688617
в,специальный,7.351121231442506
в,сеть,7.350665615280431
в,пригласить,7.349564182960756
в,экономика,7.349460087147456
в,расти,7.348951893575983
в,летний,7.348796567129755
в,океан,7.34761274835521
в,граница,7.346971745082013
в,железный,7.346319139726332
в,обычно,7.345848622402165
в,крестьянин,7.345533446858484
в,расположенный,7.345505862758252
в,петр,7.344089351180642
в,наиболее,7.343566265823828
в,убить,7.343524092945678
в,вновь,7.343334713984355
в,путешествие,7.341161369344963
в,восточный,7.341132759470234
в,подняться,7.340639705942746
в,команда,7.340522984571148
в,легкий,7.33986704635476
в,очередной,7.338417609770506
в,сомнение,7.338004375751314
в,переход,7.337144973864692
в,лодка,7.336720561662629
в,хлеб,7.336675637451227
в,воспоминание,7.335627817850547
в,помочь,7.332827940616571
в,строительство,7.33229783905101
в,заключить,7.329344145049653
в,уверенность,7.328583957025601
в,составлять,7.327987148558765
в,подать,7.326405883803051
в,конечный,7.3249850153627
в,уезд,7.324486756478458
в,нести,7.323760271940774
в,творчество,7.323653978561449
в,сунуть,7.32308792759372
в,знаменитый,7.322423134280634
в,боль,7.3218365408648935
в,гроб,7.321689843007316
в,расчет,7.320320045157284
в,перевести,7.320188316530451
в,госпиталь,7.319489759289432
в,восемь,7.317135775701993
в,посадить,7.316476677545871
в,трава,7.3131211213349365
в,удаться,7.311059569696854
в,теория,7.310582348142234
в,сомневаться,7.3094345567903325
в,немного,7.308714665974476
в,доклад,7.307975260382376
в,провинция,7.307836778641974
в,факт,7.307116590945146
в,проникнуть,7.305987423356349
в,польша,7.305866278851644
в,старший,7.305789906071321
в,божий,7.305291682756979
в,сопровождение,7.304462330698943
в,тридцать,7.30341840072999
в,счастье,7.302999442076255
в,существование,7.302289141793963
в,президент,7.301517350422133
в,слишком,7.300872110356493
в,сравнение,7.300574103300878
в,вполне,7.299102863965458
в,строй,7.298966188398239
в,акт,7.29889914544444
в,участок,7.298805368401861
в,вызывать,7.298749399717186
в,воля,7.298748143662531
в,радость,7.2974090781356695
в,откуда,7.294645261707488
в,содержать,7.292844628261088
в,позиция,7.292614326720159
в,занятие,7.2919331456862375
в,фигура,7.289846531840659
в,пятница,7.289597203251532
в,куст,7.2875252604814404
в,дама,7.286202506699796
в,направить,7.284661928456845
в,отправляться,7.283456236987066
в,перемена,7.282229549509126
в,девочка,7.28155096261335
в,понедельник,7.2810732541472
в,удар,7.280664227215735
в,дочь,7.280384039804745
в,ясный,7.27932636529738
в,недостаток,7.276880790368265
в,показаться,7.27567853627636
в,царство,7.273859831368635
в,штат,7.2736045068101305
в,долгий,7.273172442551762
в,автомобиль,7.2724993202589845
в,выехать,7.270399319480205
в,обвинять,7.269441149383817
в,вероятно,7.2690053446604335
в,замок,7.26826032004308
в,включать,7.264989101612682
в,имение,7.2643890854046225
в,чай,7.263672044481441
в,опубликовать,7.26354440395922
в,заглядывать,7.263421394135571
в,назвать,7.262221539712066
в,поскольку,7.261816913627215
в,сумма,7.261759196500144
в,лечь,7.261403071317522
в,болезнь,7.26118291539195
в,доля,7.260295224421122
в,тыл,7.259919263982739
в,петь,7.258385772133013
в,лучше,7.2572365070975415
в,стекло,7.256297065245414
в,про,7.25606836040281
в,новгород,7.2553166388909895
в,многие,7.254956118553543
в,пальто,7.254712209878298
в,ответить,7.253843794041908
в,дневник,7.253628368241557
в,концерт,7.253508907354226
в,слеза,7.253080428139111
в,красивый,7.25259910834266
в,трудно,7.251293845405579
в,трубка,7.251135282523386
в,сообщить,7.250184222539069
в,пить,7.250055752797605
в,рассказать,7.249199293139147
в,губа,7.248701950277628
в,мужик,7.24699547055867
в,остров,7.245953091549787
в,рассматривать,7.242612995909319
в,и.,7.2414146962091355
в,зуб,7.241305170425745
в,внимание,7.241244782873952
в,бросаться,7.241221492094557
в,среднее,7.24019094941267
в,информация,7.239628984830925
в,издание,7.238285535841599
в,колхоз,7.2380782369210275
в,иностранный,7.23780541709867
в,порт,7.236997067787408
в,возвращение,7.236061388397229
в,пара,7.234944149444784
в,стрелять,7.233223611525186
в,м.,7.232728590840559
в,полет,7.231993310252913
в,носить,7.230686998273488
в,основание,7.230236054242567
в,вещество,7.229536461487356
в,определить,7.228163260578914
в,сто,7.227779171100939
в,волос,7.22740597311335
в,личность,7.226387428646697
в,зала,7.224596985976378
в,сестра,7.224552849136592
в,рано,7.224401956627299
в,мешок,7.223660529561984
в,сложный,7.221505753989648
в,данные,7.221329928748908
в,вместо,7.221227290938777
в,пребывать,7.2206463476821074
в,xx,7.220395962041951
в,могила,7.219566577936008
в,режим,7.2188991449931
в,предлагать,7.218165708512521
в,кулак,7.2145221334971
в,вводить,7.213783826385009
в,пусть,7.2120366604104795
в,городок,7.2116628397623534
в,кафе,7.211370858200134
в,космос,7.210663791451982
в,вечный,7.210380754976443
в,тесный,7.210034549962787
в,весна,7.208668118021649
в,гореть,7.207544857840259
в,богатый,7.206668433727566
в,лист,7.20609203608784
в,заведение,7.2059795633120345
в,ранний,7.205055383578904
в,халат,7.204533279517443
в,франция,7.204169253436285
в,поселок,7.203466266403442
в,столетие,7.2018488701323005
в,существо,7.201264919568965
в,когда-то,7.201129402807844
в,отвечать,7.200239650484287
в,оставлять,7.199635350245233
в,мелкий,7.197434446263574
в,сорок,7.196586781849729
в,обращение,7.196131983821476
в,гражданин,7.19561254209152
в,беда,7.195036844698277
в,доллар,7.193707082976607
в,граф,7.1935447062120135
в,появление,7.193323487764565
в,яма,7.193280859886819
в,учебный,7.192963073501082
в,отметить,7.192813789666296
в,требовать,7.192778676270388
в,уезжать,7.191122246829996
в,показывать,7.190732629791523
в,питер,7.18964501738658
в,промышленность,7.18586435529123
в,спор,7.185349715747144
в,туда,7.183853889797152
в,лезть,7.183834815585748
в,вырасти,7.1823040869533195
в,миг,7.18216713781007
в,разве,7.181521670829807
в,виноватый,7.181048221190045
в,тихо,7.177623293988347
в,полиция,7.177466378531158
в,кой,7.177262588421187
в,предложение,7.177256777268657
в,адрес,7.177127139274673
